Transaction_ID,Partner_ID,Date,App_Used_For_Visit,Report_Upload_Method,Turnaround_Time_Hours
TXN40119,P073,20-02-2025,1,Manual_Email,49
TXN90575,P073,24-02-2025,0,Manual_Email,18
TXN88262,P073,19-01-2025,1,Manual_Email,71
TXN62412,P073,18-01-2025,0,Manual_Email,41
TXN37700,P073,14-01-2025,1,Manual_Email,41
TXN61901,P073,15-02-2025,0,Digital_API,37
TXN90156,P073,21-01-2025,0,Manual_Email,53
TXN32356,P073,26-01-2025,0,Manual_Email,33
TXN97136,P073,03-02-2025,0,Manual_Email,59
TXN76738,P073,23-02-2025,0,Manual_Email,67
TXN93652,P073,11-03-2025,1,Manual_Email,55
TXN35111,P073,18-03-2025,0,Manual_Email,22
TXN26667,P073,25-01-2025,0,Manual_Email,49
TXN84278,P073,09-01-2025,0,Digital_API,41
TXN83148,P073,27-01-2025,0,Manual_Email,16
TXN52823,P073,20-02-2025,0,Digital_API,4
TXN10946,P073,11-03-2025,0,Digital_API,44
TXN94296,P073,02-01-2025,1,Digital_API,41
TXN29141,P073,14-03-2025,0,Manual_Email,19
TXN60567,P073,02-02-2025,0,Manual_Email,47
TXN78180,P073,14-03-2025,0,Manual_Email,64
TXN94306,P073,13-02-2025,0,Manual_Email,38
TXN64409,P073,11-01-2025,0,Manual_Email,64
TXN61118,P073,13-01-2025,0,Manual_Email,14
TXN43506,P073,10-03-2025,0,Digital_API,35
TXN42795,P073,29-01-2025,0,Manual_Email,71
TXN50011,P073,17-03-2025,0,Manual_Email,24
TXN57447,P073,29-03-2025,0,Manual_Email,18
TXN53496,P073,14-03-2025,0,Digital_API,15
TXN83597,P073,12-01-2025,0,Manual_Email,63
TXN32578,P073,12-03-2025,1,Manual_Email,51
TXN13448,P073,23-01-2025,0,Manual_Email,65
TXN92797,P073,12-02-2025,0,Manual_Email,31
TXN74149,P073,10-02-2025,0,Manual_Email,41
TXN49682,P073,22-01-2025,0,Digital_API,20
TXN30892,P073,27-03-2025,0,Digital_API,13
TXN66612,P073,17-03-2025,1,Manual_Email,69
TXN57274,P073,13-01-2025,0,Manual_Email,42
TXN95367,P073,09-03-2025,1,Manual_Email,43
TXN91060,P073,11-01-2025,0,Manual_Email,28
TXN65864,P073,19-02-2025,0,Manual_Email,25
TXN16087,P073,02-03-2025,0,Digital_API,44
TXN32029,P073,01-03-2025,0,Manual_Email,27
TXN54341,P074,03-03-2025,0,Manual_Email,26
TXN36242,P074,18-03-2025,0,Digital_API,48
TXN31265,P074,25-01-2025,0,Manual_Email,72
TXN15252,P074,21-02-2025,0,Manual_Email,43
TXN27054,P074,17-03-2025,0,Manual_Email,42
TXN83008,P074,21-01-2025,0,Manual_Email,67
TXN89284,P074,29-01-2025,0,Manual_Email,47
TXN11464,P074,13-02-2025,0,Manual_Email,21
TXN73235,P074,10-01-2025,0,Manual_Email,64
TXN12039,P074,03-02-2025,0,Manual_Email,59
TXN37479,P074,05-01-2025,0,Manual_Email,47
TXN61015,P074,14-01-2025,0,Manual_Email,48
TXN16591,P074,02-02-2025,0,Manual_Email,60
TXN76704,P074,02-02-2025,0,Manual_Email,14
TXN65925,P074,05-02-2025,0,Manual_Email,54
TXN95922,P074,21-03-2025,1,Manual_Email,57
TXN12429,P074,09-01-2025,0,Manual_Email,21
TXN48466,P074,11-01-2025,0,Manual_Email,29
TXN21219,P074,11-01-2025,0,Manual_Email,42
TXN48409,P074,11-01-2025,0,Manual_Email,17
TXN67978,P074,23-03-2025,0,Manual_Email,22
TXN30849,P074,09-03-2025,0,Manual_Email,43
TXN66780,P074,18-02-2025,0,Manual_Email,59
TXN11387,P074,20-02-2025,1,Manual_Email,63
TXN61282,P074,28-03-2025,0,Manual_Email,19
TXN64676,P074,02-03-2025,0,Digital_API,5
TXN87327,P074,28-02-2025,0,Manual_Email,29
TXN94273,P074,25-01-2025,1,Manual_Email,17
TXN32324,P074,11-03-2025,0,Manual_Email,64
TXN97849,P074,28-03-2025,0,Digital_API,7
TXN21410,P074,06-02-2025,0,Manual_Email,56
TXN46931,P074,24-02-2025,0,Manual_Email,61
TXN20311,P074,14-03-2025,0,Manual_Email,36
TXN60556,P074,10-03-2025,0,Manual_Email,26
TXN72645,P074,31-01-2025,0,Manual_Email,21
TXN41018,P074,22-03-2025,0,Manual_Email,72
TXN30425,P074,06-01-2025,1,Manual_Email,65
TXN21666,P074,03-02-2025,0,Manual_Email,38
TXN47329,P074,20-03-2025,1,Manual_Email,70
TXN76726,P074,07-03-2025,0,Manual_Email,33
TXN69351,P074,22-01-2025,0,Manual_Email,63
TXN39885,P074,15-01-2025,0,Manual_Email,20
TXN83503,P074,05-03-2025,0,Manual_Email,12
TXN99331,P074,02-02-2025,0,Manual_Email,43
TXN66005,P074,23-02-2025,0,Digital_API,42
TXN39779,P074,31-03-2025,0,Manual_Email,25
TXN51959,P074,24-03-2025,0,Manual_Email,25
TXN17727,P074,08-02-2025,1,Manual_Email,25
TXN87792,P074,21-01-2025,0,Manual_Email,69
TXN75240,P074,05-02-2025,0,Manual_Email,34
TXN65693,P074,02-01-2025,1,Manual_Email,71
TXN26688,P074,29-03-2025,0,Digital_API,31
TXN74289,P074,15-01-2025,0,Manual_Email,32
TXN46655,P074,07-02-2025,0,Manual_Email,56
TXN65874,P074,22-02-2025,0,Manual_Email,30
TXN67784,P074,29-03-2025,0,Manual_Email,23
TXN73355,P074,27-01-2025,0,Manual_Email,55
TXN89883,P074,10-01-2025,0,Manual_Email,28
TXN37043,P074,18-02-2025,0,Manual_Email,59
TXN59503,P074,20-02-2025,0,Manual_Email,30
TXN92580,P074,08-03-2025,0,Manual_Email,64
TXN31724,P075,28-01-2025,1,Digital_API,25
TXN96681,P075,04-03-2025,1,Digital_API,9
TXN30263,P075,20-02-2025,1,Digital_API,16
TXN33708,P075,26-03-2025,1,Digital_API,30
TXN87349,P075,10-01-2025,1,Manual_Email,14
TXN66660,P075,11-01-2025,0,Digital_API,40
TXN31775,P075,14-03-2025,1,Digital_API,23
TXN71176,P075,05-02-2025,1,Digital_API,9
TXN81644,P075,17-03-2025,1,Digital_API,5
TXN28145,P075,04-02-2025,1,Digital_API,4
TXN18609,P075,31-03-2025,1,Digital_API,6
TXN32077,P075,02-02-2025,1,Digital_API,31
TXN73887,P075,21-01-2025,1,Digital_API,39
TXN99273,P075,10-03-2025,1,Manual_Email,51
TXN38007,P075,07-02-2025,1,Digital_API,22
TXN99514,P075,27-01-2025,1,Digital_API,32
TXN22966,P075,02-01-2025,1,Digital_API,45
TXN34351,P075,28-01-2025,1,Digital_API,16
TXN61812,P075,16-03-2025,1,Digital_API,19
TXN18692,P075,27-03-2025,1,Digital_API,11
TXN68838,P075,21-01-2025,1,Manual_Email,69
TXN95059,P075,08-03-2025,1,Manual_Email,15
TXN50874,P075,20-01-2025,1,Manual_Email,46
TXN13969,P075,26-01-2025,1,Digital_API,20
TXN89798,P075,07-03-2025,1,Digital_API,18
TXN27922,P075,20-02-2025,1,Digital_API,20
TXN82041,P075,19-02-2025,1,Digital_API,13
TXN35662,P075,21-01-2025,1,Manual_Email,43
TXN62546,P076,05-03-2025,1,Digital_API,48
TXN54183,P076,24-03-2025,0,Manual_Email,67
TXN74486,P076,23-02-2025,0,Manual_Email,37
TXN23544,P076,09-01-2025,1,Manual_Email,59
TXN25641,P076,24-01-2025,0,Digital_API,44
TXN62735,P076,06-03-2025,0,Manual_Email,35
TXN82179,P076,05-01-2025,1,Digital_API,13
TXN27839,P076,21-02-2025,0,Manual_Email,63
TXN77220,P076,22-03-2025,0,Manual_Email,34
TXN74362,P076,12-01-2025,0,Digital_API,34
TXN84107,P076,07-01-2025,0,Manual_Email,21
TXN25897,P076,22-03-2025,0,Manual_Email,60
TXN43568,P076,23-02-2025,0,Digital_API,45
TXN34160,P076,20-02-2025,0,Manual_Email,17
TXN65392,P076,03-03-2025,1,Manual_Email,22
TXN17159,P076,11-03-2025,1,Manual_Email,21
TXN31229,P076,08-02-2025,0,Digital_API,41
TXN87478,P076,18-03-2025,0,Manual_Email,21
TXN90723,P076,28-03-2025,0,Digital_API,40
TXN77470,P076,30-01-2025,1,Manual_Email,39
TXN21475,P076,01-01-2025,1,Manual_Email,42
TXN14564,P076,10-01-2025,0,Manual_Email,41
TXN78970,P076,27-02-2025,0,Manual_Email,60
TXN84202,P076,20-03-2025,0,Manual_Email,24
TXN89723,P076,06-02-2025,0,Manual_Email,39
TXN52031,P076,24-02-2025,1,Digital_API,10
TXN81226,P076,31-01-2025,0,Manual_Email,24
TXN23134,P076,26-01-2025,0,Manual_Email,30
TXN94209,P076,10-02-2025,1,Manual_Email,39
TXN59073,P076,28-03-2025,0,Manual_Email,64
TXN22003,P076,12-02-2025,0,Digital_API,24
TXN22614,P076,01-04-2025,0,Manual_Email,44
TXN12831,P076,26-01-2025,1,Manual_Email,39
TXN65525,P076,18-03-2025,0,Manual_Email,34
TXN35343,P076,15-03-2025,0,Digital_API,45
TXN33255,P076,18-03-2025,0,Digital_API,43
TXN40182,P076,20-03-2025,0,Digital_API,25
TXN34919,P076,29-03-2025,0,Manual_Email,60
TXN79649,P076,25-03-2025,0,Digital_API,36
TXN28202,P076,08-03-2025,0,Manual_Email,56
TXN74532,P076,24-03-2025,1,Manual_Email,38
TXN27727,P076,18-02-2025,1,Manual_Email,66
TXN12485,P076,01-04-2025,0,Digital_API,17
TXN77289,P076,12-01-2025,0,Manual_Email,28
TXN52623,P076,15-02-2025,1,Manual_Email,53
TXN78792,P076,01-02-2025,0,Manual_Email,51
TXN10448,P076,18-02-2025,0,Digital_API,29
TXN60784,P076,05-03-2025,1,Manual_Email,36
TXN79029,P076,15-03-2025,1,Manual_Email,66
TXN14775,P076,10-01-2025,1,Manual_Email,34
TXN11654,P076,06-01-2025,0,Manual_Email,40
TXN96822,P076,10-02-2025,1,Digital_API,40
TXN49795,P076,09-02-2025,1,Digital_API,13
TXN20664,P076,23-03-2025,0,Manual_Email,30
TXN71642,P076,28-02-2025,0,Manual_Email,69
TXN19498,P076,06-03-2025,0,Manual_Email,47
TXN63172,P076,19-01-2025,0,Manual_Email,41
TXN21182,P076,06-01-2025,0,Manual_Email,41
TXN45922,P076,04-02-2025,1,Digital_API,9
TXN42915,P076,09-03-2025,0,Digital_API,34
TXN58367,P076,23-01-2025,0,Manual_Email,62
TXN87375,P076,26-01-2025,1,Digital_API,19
TXN47522,P076,25-01-2025,0,Manual_Email,68
TXN70840,P076,06-02-2025,1,Manual_Email,12
TXN12836,P076,28-02-2025,0,Manual_Email,48
TXN98420,P076,01-03-2025,1,Manual_Email,20
TXN35065,P076,12-02-2025,1,Manual_Email,15
TXN28392,P076,21-03-2025,0,Manual_Email,28
TXN89882,P076,12-03-2025,0,Manual_Email,58
TXN98630,P076,01-02-2025,0,Digital_API,39
TXN65155,P076,27-02-2025,0,Manual_Email,46
TXN82765,P076,15-02-2025,1,Manual_Email,24
TXN70195,P076,23-01-2025,1,Digital_API,24
TXN38807,P076,11-02-2025,1,Manual_Email,36
TXN48789,P076,03-03-2025,0,Manual_Email,31
TXN51727,P077,28-02-2025,0,Manual_Email,61
TXN98219,P077,08-02-2025,0,Manual_Email,19
TXN50714,P077,01-02-2025,0,Manual_Email,65
TXN48938,P077,09-02-2025,0,Manual_Email,41
TXN41658,P077,04-01-2025,0,Manual_Email,57
TXN13356,P077,01-02-2025,0,Manual_Email,66
TXN51173,P077,15-03-2025,0,Manual_Email,35
TXN96905,P077,02-01-2025,0,Manual_Email,32
TXN69120,P077,15-02-2025,0,Manual_Email,54
TXN17316,P077,22-02-2025,0,Manual_Email,59
TXN89309,P077,12-01-2025,0,Manual_Email,44
TXN21251,P077,26-01-2025,0,Manual_Email,52
TXN80523,P077,06-02-2025,0,Manual_Email,38
TXN39823,P077,14-02-2025,0,Manual_Email,63
TXN35654,P077,20-03-2025,0,Manual_Email,66
TXN50137,P077,18-01-2025,0,Manual_Email,17
TXN76143,P077,17-01-2025,0,Manual_Email,45
TXN81646,P077,08-02-2025,0,Manual_Email,62
TXN12815,P077,19-01-2025,0,Manual_Email,25
TXN16062,P077,09-03-2025,0,Manual_Email,37
TXN40342,P077,16-03-2025,0,Manual_Email,14
TXN29188,P078,15-02-2025,1,Digital_API,39
TXN87396,P078,20-03-2025,1,Manual_Email,63
TXN85914,P078,07-02-2025,0,Manual_Email,41
TXN28557,P078,02-01-2025,0,Manual_Email,58
TXN42892,P078,05-03-2025,1,Manual_Email,38
TXN24736,P078,03-03-2025,1,Manual_Email,44
TXN18171,P078,28-02-2025,0,Digital_API,9
TXN52241,P078,03-02-2025,1,Digital_API,27
TXN64242,P078,07-01-2025,1,Manual_Email,57
TXN78615,P078,11-03-2025,1,Digital_API,19
TXN57722,P079,16-02-2025,0,Manual_Email,59
TXN67722,P079,03-02-2025,0,Manual_Email,19
TXN62808,P079,03-03-2025,1,Manual_Email,38
TXN14361,P079,23-02-2025,0,Manual_Email,34
TXN92900,P079,08-01-2025,1,Manual_Email,26
TXN78999,P079,22-02-2025,0,Manual_Email,63
TXN46398,P079,05-03-2025,0,Digital_API,43
TXN99452,P079,31-03-2025,0,Manual_Email,49
TXN77811,P079,27-02-2025,1,Manual_Email,44
TXN35464,P079,10-02-2025,1,Digital_API,28
TXN54753,P079,09-02-2025,0,Digital_API,29
TXN35555,P079,01-03-2025,1,Manual_Email,57
TXN32852,P079,08-02-2025,1,Digital_API,16
TXN22423,P079,24-01-2025,1,Digital_API,25
TXN60659,P079,19-01-2025,0,Manual_Email,66
TXN90533,P080,04-02-2025,0,Manual_Email,37
TXN52451,P080,01-02-2025,0,Manual_Email,67
TXN23738,P080,08-01-2025,0,Manual_Email,63
TXN92433,P080,19-03-2025,0,Manual_Email,14
TXN88981,P080,08-02-2025,0,Manual_Email,68
TXN55264,P080,25-02-2025,0,Digital_API,9
TXN29353,P080,21-03-2025,0,Manual_Email,38
TXN19424,P080,07-01-2025,1,Digital_API,14
TXN48263,P080,23-03-2025,1,Manual_Email,70
TXN61660,P080,22-02-2025,0,Manual_Email,32
TXN30488,P080,22-02-2025,0,Manual_Email,43
TXN79618,P080,04-02-2025,0,Digital_API,36
TXN91650,P080,07-03-2025,0,Manual_Email,51
TXN33525,P080,25-03-2025,1,Manual_Email,48
TXN94648,P080,21-03-2025,0,Digital_API,47
TXN18407,P080,23-02-2025,1,Digital_API,43
TXN73722,P080,12-01-2025,0,Manual_Email,48
TXN22046,P080,16-02-2025,0,Manual_Email,56
TXN49330,P080,01-04-2025,0,Manual_Email,21
TXN19109,P080,25-03-2025,1,Manual_Email,16
TXN39440,P080,03-01-2025,0,Manual_Email,70
TXN89309,P080,03-01-2025,0,Digital_API,45
TXN28359,P080,14-01-2025,0,Manual_Email,20
TXN97337,P080,16-01-2025,0,Manual_Email,28
TXN42343,P080,03-02-2025,0,Manual_Email,62
TXN21614,P080,01-01-2025,0,Manual_Email,50
TXN85161,P080,10-01-2025,0,Manual_Email,50
TXN40242,P080,02-03-2025,0,Manual_Email,20
TXN19478,P080,09-02-2025,0,Digital_API,26
TXN88786,P080,25-03-2025,0,Manual_Email,12
TXN49019,P080,03-01-2025,0,Manual_Email,50
TXN74463,P080,29-03-2025,0,Manual_Email,68
TXN93653,P080,09-03-2025,0,Manual_Email,26
TXN71728,P080,24-03-2025,0,Manual_Email,41
TXN68973,P080,21-02-2025,0,Manual_Email,36
TXN16472,P080,23-01-2025,1,Manual_Email,16
TXN71033,P080,14-02-2025,0,Manual_Email,36
TXN42482,P080,17-03-2025,0,Manual_Email,40
TXN30291,P080,19-02-2025,1,Digital_API,37
TXN78974,P080,16-01-2025,0,Manual_Email,48
TXN96399,P080,11-02-2025,0,Manual_Email,51
TXN36432,P080,28-03-2025,0,Manual_Email,60
TXN83356,P080,19-03-2025,0,Manual_Email,15
TXN67113,P080,27-01-2025,1,Manual_Email,28
TXN51051,P080,19-03-2025,0,Digital_API,36
TXN65286,P080,07-03-2025,0,Manual_Email,37
TXN54060,P080,18-02-2025,0,Manual_Email,24
TXN38873,P080,20-02-2025,0,Manual_Email,15
TXN49218,P080,25-02-2025,0,Manual_Email,21
TXN29059,P080,22-03-2025,0,Manual_Email,33
TXN78453,P080,23-02-2025,1,Manual_Email,28
TXN41526,P080,24-03-2025,0,Manual_Email,23
TXN33187,P080,24-02-2025,0,Manual_Email,14
TXN24847,P080,03-01-2025,0,Digital_API,19
TXN16199,P080,04-02-2025,0,Digital_API,46
TXN30291,P080,21-01-2025,0,Manual_Email,32
TXN21527,P080,12-02-2025,0,Manual_Email,62
TXN38228,P080,31-01-2025,0,Digital_API,39
TXN56673,P080,02-01-2025,0,Manual_Email,55
TXN58879,P080,13-01-2025,0,Manual_Email,36
TXN94148,P080,26-02-2025,0,Manual_Email,39
TXN15881,P080,24-01-2025,1,Manual_Email,19
TXN84576,P081,27-03-2025,1,Digital_API,24
TXN84432,P081,18-01-2025,1,Manual_Email,35
TXN92893,P081,18-02-2025,0,Digital_API,20
TXN13769,P081,05-03-2025,1,Digital_API,41
TXN11408,P081,25-03-2025,1,Digital_API,11
TXN78890,P081,26-02-2025,1,Manual_Email,43
TXN13330,P081,02-03-2025,1,Manual_Email,15
TXN52337,P081,05-03-2025,1,Manual_Email,13
TXN35475,P081,29-01-2025,1,Digital_API,43
TXN85274,P081,03-02-2025,0,Digital_API,14
TXN28536,P081,16-01-2025,1,Digital_API,33
TXN93247,P081,24-01-2025,0,Manual_Email,48
TXN17537,P081,28-02-2025,1,Digital_API,35
TXN41028,P081,12-03-2025,0,Digital_API,22
TXN81500,P081,19-03-2025,1,Digital_API,26
TXN28685,P081,14-03-2025,1,Digital_API,16
TXN20758,P081,02-01-2025,1,Digital_API,10
TXN68811,P081,03-02-2025,1,Digital_API,45
TXN20255,P081,23-01-2025,1,Manual_Email,57
TXN61097,P081,25-02-2025,1,Digital_API,15
TXN41160,P081,12-02-2025,0,Digital_API,24
TXN94834,P081,21-02-2025,1,Digital_API,45
TXN43390,P081,22-03-2025,0,Manual_Email,46
TXN82793,P081,22-02-2025,0,Manual_Email,39
TXN38435,P081,22-03-2025,1,Digital_API,31
TXN40203,P081,12-03-2025,1,Digital_API,18
TXN56315,P081,11-01-2025,1,Digital_API,12
TXN43443,P081,13-01-2025,1,Manual_Email,22
TXN27468,P081,21-02-2025,1,Digital_API,22
TXN92023,P081,02-01-2025,1,Digital_API,39
TXN80288,P081,13-03-2025,1,Digital_API,47
TXN74687,P081,11-03-2025,1,Manual_Email,26
TXN95891,P081,01-01-2025,0,Digital_API,21
TXN80014,P081,28-01-2025,1,Digital_API,43
TXN18958,P081,22-03-2025,0,Digital_API,9
TXN14390,P081,08-03-2025,1,Manual_Email,14
TXN78333,P081,27-01-2025,1,Digital_API,38
TXN76038,P081,29-03-2025,1,Digital_API,10
TXN68973,P081,23-01-2025,1,Digital_API,19
TXN26918,P081,12-03-2025,0,Digital_API,30
TXN48679,P081,07-01-2025,1,Digital_API,10
TXN70428,P081,27-02-2025,0,Digital_API,37
TXN68938,P081,23-02-2025,1,Digital_API,31
TXN92371,P081,23-02-2025,0,Digital_API,24
TXN52784,P081,02-03-2025,1,Digital_API,20
TXN41211,P081,14-01-2025,0,Digital_API,17
TXN73194,P081,20-01-2025,1,Manual_Email,32
TXN71937,P081,17-02-2025,0,Digital_API,14
TXN50021,P081,16-02-2025,0,Digital_API,16
TXN44106,P081,22-03-2025,1,Manual_Email,42
TXN21637,P081,10-03-2025,1,Digital_API,22
TXN70685,P081,16-02-2025,1,Digital_API,5
TXN59703,P081,08-03-2025,1,Digital_API,4
TXN26343,P081,29-01-2025,0,Digital_API,24
TXN15516,P081,15-01-2025,1,Manual_Email,29
TXN34745,P081,05-01-2025,1,Digital_API,41
TXN37136,P081,31-01-2025,1,Digital_API,31
TXN75637,P081,30-01-2025,1,Digital_API,40
TXN76903,P081,28-02-2025,1,Digital_API,40
TXN50232,P081,15-01-2025,1,Manual_Email,63
TXN62593,P081,22-01-2025,0,Digital_API,12
TXN80070,P082,15-02-2025,1,Manual_Email,50
TXN79572,P082,16-01-2025,1,Manual_Email,50
TXN81044,P082,03-01-2025,1,Manual_Email,72
TXN14909,P082,31-01-2025,1,Digital_API,11
TXN58920,P082,10-01-2025,1,Digital_API,17
TXN65261,P082,24-02-2025,1,Digital_API,44
TXN11490,P082,29-01-2025,1,Digital_API,4
TXN13348,P082,06-03-2025,1,Digital_API,36
TXN45195,P082,30-01-2025,1,Digital_API,32
TXN82490,P082,17-03-2025,1,Digital_API,23
TXN69101,P082,04-01-2025,1,Digital_API,43
TXN39599,P082,12-02-2025,1,Digital_API,6
TXN62577,P082,12-02-2025,1,Manual_Email,39
TXN72333,P082,04-02-2025,1,Digital_API,20
TXN17955,P082,24-03-2025,1,Digital_API,12
TXN85701,P082,20-03-2025,1,Digital_API,41
TXN97642,P082,18-03-2025,0,Manual_Email,31
TXN50596,P082,09-01-2025,1,Digital_API,16
TXN66832,P082,06-02-2025,1,Digital_API,35
TXN93278,P082,18-01-2025,0,Digital_API,11
TXN92247,P082,20-02-2025,1,Digital_API,37
TXN78927,P082,26-03-2025,1,Manual_Email,45
TXN59909,P082,10-02-2025,1,Digital_API,13
TXN29192,P082,28-03-2025,1,Digital_API,48
TXN24774,P082,18-02-2025,1,Digital_API,8
TXN74792,P082,30-03-2025,1,Manual_Email,52
TXN12717,P082,27-02-2025,1,Digital_API,33
TXN91162,P082,13-02-2025,1,Digital_API,22
TXN60080,P082,08-03-2025,1,Digital_API,19
TXN60701,P082,11-01-2025,1,Digital_API,18
TXN84998,P082,31-01-2025,1,Digital_API,44
TXN95753,P082,07-01-2025,0,Digital_API,43
TXN90477,P082,12-01-2025,0,Manual_Email,22
TXN87072,P082,08-02-2025,1,Digital_API,39
TXN74442,P082,24-01-2025,1,Digital_API,14
TXN41976,P082,02-01-2025,1,Digital_API,19
TXN81982,P082,14-03-2025,1,Digital_API,42
TXN94410,P082,17-02-2025,1,Digital_API,39
TXN63448,P082,22-01-2025,0,Digital_API,24
TXN36789,P082,29-03-2025,1,Digital_API,28
TXN83737,P082,23-03-2025,1,Digital_API,41
TXN20907,P082,11-01-2025,1,Digital_API,22
TXN49567,P082,27-02-2025,1,Digital_API,40
TXN44952,P082,12-03-2025,0,Digital_API,13
TXN99090,P083,12-01-2025,0,Manual_Email,71
TXN74670,P083,16-01-2025,1,Manual_Email,61
TXN54478,P083,17-03-2025,0,Manual_Email,55
TXN68811,P083,27-02-2025,0,Manual_Email,57
TXN53438,P083,16-03-2025,0,Digital_API,35
TXN25052,P083,04-03-2025,1,Manual_Email,33
TXN90892,P083,16-01-2025,0,Manual_Email,39
TXN37932,P083,27-02-2025,0,Manual_Email,57
TXN61524,P083,05-02-2025,0,Digital_API,46
TXN16528,P083,04-01-2025,0,Manual_Email,21
TXN27179,P083,11-01-2025,0,Digital_API,40
TXN42307,P083,16-03-2025,1,Manual_Email,64
TXN13023,P083,25-02-2025,0,Manual_Email,70
TXN20909,P083,01-02-2025,0,Manual_Email,12
TXN67158,P083,10-03-2025,0,Manual_Email,44
TXN21047,P083,05-02-2025,0,Digital_API,7
TXN78689,P083,09-02-2025,0,Manual_Email,28
TXN54741,P083,18-01-2025,0,Manual_Email,44
TXN75290,P083,13-03-2025,0,Digital_API,45
TXN41901,P083,01-03-2025,0,Manual_Email,36
TXN55539,P083,21-03-2025,0,Digital_API,34
TXN34893,P083,06-01-2025,0,Digital_API,14
TXN94883,P083,12-03-2025,1,Manual_Email,35
TXN42283,P083,02-02-2025,0,Manual_Email,54
TXN68476,P083,19-01-2025,0,Manual_Email,35
TXN13515,P083,28-01-2025,0,Manual_Email,16
TXN93258,P083,15-03-2025,0,Manual_Email,31
TXN49794,P083,22-03-2025,0,Manual_Email,39
TXN48155,P083,04-03-2025,0,Digital_API,25
TXN96844,P083,02-02-2025,0,Digital_API,42
TXN89331,P083,15-01-2025,0,Digital_API,12
TXN28961,P083,18-02-2025,0,Manual_Email,43
TXN58671,P083,13-01-2025,0,Manual_Email,66
TXN13253,P083,30-03-2025,0,Manual_Email,57
TXN82353,P083,30-03-2025,0,Manual_Email,24
TXN98386,P083,07-03-2025,0,Manual_Email,47
TXN93095,P083,09-02-2025,0,Digital_API,42
TXN60992,P083,16-02-2025,0,Manual_Email,27
TXN46982,P083,10-01-2025,0,Manual_Email,68
TXN62616,P083,18-02-2025,0,Digital_API,13
TXN96594,P083,01-04-2025,0,Digital_API,25
TXN76586,P083,24-01-2025,0,Digital_API,28
TXN75227,P083,02-03-2025,0,Manual_Email,46
TXN26037,P083,25-02-2025,1,Manual_Email,71
TXN95898,P083,24-01-2025,0,Manual_Email,56
TXN93085,P083,03-01-2025,0,Digital_API,20
TXN17320,P084,19-02-2025,1,Digital_API,8
TXN50246,P084,24-02-2025,1,Digital_API,4
TXN11742,P084,18-01-2025,1,Digital_API,31
TXN47347,P084,27-01-2025,1,Digital_API,39
TXN95204,P084,20-01-2025,0,Digital_API,13
TXN30056,P084,30-01-2025,1,Manual_Email,71
TXN48509,P084,23-03-2025,1,Digital_API,43
TXN39225,P084,15-01-2025,1,Digital_API,19
TXN72426,P084,10-01-2025,1,Digital_API,46
TXN65773,P084,09-03-2025,0,Digital_API,25
TXN85606,P084,05-03-2025,1,Digital_API,28
TXN71221,P084,26-03-2025,1,Digital_API,28
TXN16231,P084,01-04-2025,1,Digital_API,14
TXN81310,P084,06-03-2025,1,Digital_API,29
TXN79389,P084,26-02-2025,1,Manual_Email,62
TXN99552,P084,23-01-2025,1,Digital_API,30
TXN89217,P084,24-03-2025,1,Digital_API,8
TXN56974,P084,15-01-2025,1,Digital_API,11
TXN29918,P084,12-02-2025,1,Digital_API,25
TXN91459,P084,09-03-2025,0,Digital_API,44
TXN67420,P084,18-03-2025,0,Digital_API,39
TXN42211,P084,07-03-2025,1,Digital_API,20
TXN55806,P084,22-03-2025,0,Manual_Email,44
TXN34643,P084,07-03-2025,1,Digital_API,40
TXN58694,P084,08-02-2025,1,Digital_API,15
TXN72758,P084,03-02-2025,1,Manual_Email,66
TXN94756,P084,25-01-2025,1,Digital_API,20
TXN26033,P084,31-01-2025,1,Digital_API,36
TXN60064,P084,10-03-2025,1,Digital_API,48
TXN65527,P084,18-02-2025,0,Digital_API,27
TXN62509,P084,01-04-2025,1,Digital_API,19
TXN34253,P084,20-03-2025,1,Digital_API,48
TXN33445,P084,05-02-2025,1,Digital_API,28
TXN25714,P084,06-01-2025,0,Digital_API,33
TXN73131,P084,18-03-2025,1,Manual_Email,14
TXN14795,P084,17-01-2025,1,Manual_Email,46
TXN88113,P084,25-03-2025,1,Digital_API,35
TXN17724,P084,07-03-2025,0,Manual_Email,49
TXN31957,P084,09-01-2025,1,Digital_API,19
TXN38248,P084,19-02-2025,1,Manual_Email,66
TXN72141,P084,28-02-2025,1,Manual_Email,49
TXN15560,P084,27-03-2025,1,Digital_API,9
TXN51988,P084,03-03-2025,1,Digital_API,7
TXN77202,P084,03-01-2025,0,Digital_API,14
TXN56046,P084,05-01-2025,0,Digital_API,11
TXN47497,P084,04-02-2025,1,Manual_Email,48
TXN70874,P084,14-02-2025,1,Digital_API,36
TXN71882,P084,27-03-2025,1,Manual_Email,45
TXN51963,P084,10-03-2025,0,Digital_API,4
TXN62850,P084,19-02-2025,0,Digital_API,46
TXN12503,P084,08-02-2025,1,Manual_Email,58
TXN26412,P084,19-02-2025,1,Manual_Email,19
TXN23732,P084,01-03-2025,1,Digital_API,32
TXN25964,P084,24-03-2025,1,Digital_API,48
TXN78802,P084,17-01-2025,1,Digital_API,31
TXN95796,P084,15-03-2025,1,Digital_API,38
TXN97725,P084,07-03-2025,1,Digital_API,11
TXN99860,P084,29-03-2025,1,Digital_API,12
